sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
F4_19_2023_01_05,0.0,55.0,21.0,9.0,0.0,1.0,18.0,0.0,0.0,14.0,1.0,7.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,26.0,44.0,0.0,0.0,0.0,12.0,0.0,4.0,5.0,1.0,0.0,1.0,1.0,20.0,8.0,1.0,7.0,29.0,55.0,14.0,0.0,1.0,0.0,0.0,0.0,53.0,26.0,4.0,3.0,22.0,0.0,38.0,0.0,0.0,41.0,9.0,29.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,25.0,2.0,1.0,0.0,6.0,0.0,25.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,11.0,53.0,2.0,8.0,2.0
F5_25_2023_01_06,0.0,30.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,2.0,0.0,18.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,27.0,4.0,2.0,0.0,15.0,0.0,25.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,14.0,0.0
G1_05_2023_01_10,0.0,54.0,24.0,12.0,0.0,5.0,31.0,0.0,1.0,24.0,9.0,16.0,37.0,0.0,0.0,7.0,2.0,4.0,13.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,25.0,34.0,1.0,0.0,0.0,19.0,0.0,11.0,7.0,2.0,2.0,14.0,15.0,21.0,15.0,3.0,13.0,17.0,53.0,16.0,1.0,5.0,1.0,2.0,1.0,48.0,29.0,17.0,15.0,28.0,0.0,22.0,6.0,0.0,45.0,6.0,33.0,1.0,1.0,0.0,4.0,10.0,4.0,4.0,6.0,7.0,0.0,0.0,0.0,5.0,4.0,22.0,1.0,7.0,3.0,17.0,2.0,29.0,7.0,1.0,16.0,0.0,17.0,1.0,34.0,0.0,24.0,8.0,17.0,38.0,20.0,19.0,21.0
G2_16_2023_01_04,0.0,39.0,20.0,14.0,4.0,10.0,45.0,0.0,0.0,17.0,23.0,29.0,45.0,0.0,0.0,14.0,4.0,11.0,17.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,22.0,40.0,1.0,2.0,0.0,15.0,0.0,11.0,18.0,5.0,22.0,23.0,24.0,36.0,24.0,10.0,18.0,26.0,58.0,26.0,1.0,12.0,0.0,2.0,2.0,48.0,42.0,17.0,26.0,50.0,0.0,34.0,11.0,2.0,64.0,21.0,41.0,6.0,1.0,1.0,8.0,20.0,8.0,7.0,26.0,18.0,0.0,0.0,0.0,7.0,0.0,18.0,3.0,12.0,4.0,25.0,7.0,27.0,17.0,2.0,30.0,4.0,20.0,5.0,36.0,5.0,41.0,9.0,34.0,41.0,20.0,16.0,10.0
G3_17_2023_01_05,0.0,22.0,7.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,1.0,3.0,13.0,14.0,8.0,0.0,2.0,0.0,0.0,0.0,20.0,20.0,6.0,6.0,16.0,0.0,17.0,0.0,0.0,15.0,7.0,23.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,4.0,0.0,9.0,0.0,0.0,5.0,0.0,1.0,0.0,10.0,0.0,10.0,1.0,9.0,24.0,13.0,2.0,1.0
G4_19_2023_01_06,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,2.0,0.0
G5_25_2023_01_07,0.0,28.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,3.0,0.0,6.0,0.0,35.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,5.0,0.0
H1_10_2023_01_04,0.0,38.0,20.0,23.0,1.0,3.0,48.0,0.0,1.0,24.0,20.0,24.0,47.0,2.0,0.0,13.0,6.0,11.0,17.0,3.0,1.0,4.0,0.0,1.0,4.0,13.0,20.0,44.0,5.0,2.0,0.0,24.0,1.0,22.0,21.0,6.0,19.0,27.0,21.0,44.0,33.0,16.0,19.0,28.0,55.0,23.0,7.0,13.0,4.0,5.0,1.0,54.0,46.0,14.0,22.0,37.0,7.0,34.0,11.0,0.0,43.0,22.0,37.0,5.0,7.0,0.0,8.0,20.0,9.0,15.0,17.0,20.0,1.0,0.0,0.0,7.0,8.0,34.0,3.0,13.0,12.0,21.0,6.0,32.0,22.0,3.0,27.0,2.0,20.0,4.0,45.0,8.0,41.0,25.0,24.0,54.0,22.0,30.0,13.0
H2_16_2023_01_05,0.0,43.0,14.0,21.0,0.0,5.0,24.0,0.0,2.0,16.0,4.0,15.0,25.0,0.0,0.0,6.0,3.0,10.0,22.0,1.0,0.0,3.0,0.0,0.0,4.0,5.0,29.0,54.0,0.0,1.0,0.0,18.0,0.0,17.0,18.0,0.0,10.0,10.0,14.0,17.0,16.0,1.0,13.0,33.0,52.0,12.0,2.0,5.0,1.0,2.0,1.0,43.0,42.0,11.0,24.0,37.0,1.0,30.0,9.0,3.0,42.0,8.0,22.0,2.0,3.0,0.0,2.0,15.0,9.0,2.0,14.0,6.0,0.0,0.0,0.0,8.0,3.0,26.0,3.0,9.0,3.0,20.0,2.0,28.0,11.0,0.0,10.0,0.0,5.0,2.0,43.0,0.0,33.0,5.0,19.0,43.0,17.0,22.0,6.0
H3_17_2023_01_06,0.0,39.0,5.0,11.0,0.0,0.0,19.0,0.0,0.0,8.0,4.0,7.0,19.0,0.0,0.0,5.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,24.0,22.0,2.0,0.0,0.0,4.0,0.0,7.0,5.0,0.0,3.0,6.0,5.0,13.0,16.0,2.0,12.0,11.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,37.0,1.0,3.0,27.0,0.0,23.0,1.0,0.0,32.0,1.0,9.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,8.0,1.0,2.0,1.0,12.0,2.0,18.0,6.0,0.0,5.0,0.0,6.0,0.0,10.0,0.0,12.0,3.0,13.0,29.0,12.0,8.0,10.0
H4_19_2023_01_07,0.0,57.0,9.0,4.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,8.0,8.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,34.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,0.0,1.0,2.0,2.0,14.0,11.0,1.0,2.0,18.0,49.0,7.0,0.0,0.0,0.0,0.0,0.0,44.0,27.0,3.0,4.0,13.0,0.0,30.0,1.0,1.0,45.0,5.0,31.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,12.0,37.0,3.0,16.0,1.0
H5_25_2023_01_08,0.0,26.0,24.0,11.0,0.0,0.0,31.0,0.0,0.0,15.0,6.0,17.0,33.0,1.0,0.0,11.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,1.0,4.0,5.0,15.0,31.0,0.0,1.0,0.0,9.0,0.0,12.0,12.0,3.0,6.0,17.0,11.0,20.0,10.0,0.0,11.0,20.0,36.0,4.0,0.0,3.0,0.0,3.0,0.0,38.0,28.0,19.0,14.0,30.0,1.0,25.0,3.0,0.0,24.0,16.0,24.0,2.0,5.0,0.0,4.0,13.0,0.0,3.0,10.0,6.0,0.0,1.0,0.0,7.0,1.0,25.0,2.0,9.0,2.0,16.0,3.0,18.0,8.0,3.0,8.0,1.0,8.0,0.0,27.0,1.0,33.0,15.0,17.0,36.0,17.0,16.0,7.0
