sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
F4_19_2023_01_05,0.0,400.0,400.0,400.0,1.0,99.0,400.0,0.0,10.0,400.0,223.0,400.0,357.0,1.0,0.0,299.0,48.0,272.0,201.0,3.0,0.0,6.0,0.0,4.0,44.0,218.0,400.0,400.0,11.0,1.0,0.0,400.0,5.0,400.0,400.0,25.0,39.0,364.0,229.0,400.0,400.0,150.0,400.0,400.0,400.0,400.0,0.0,146.0,4.0,30.0,26.0,400.0,400.0,400.0,400.0,400.0,2.0,400.0,26.0,151.0,400.0,400.0,400.0,398.0,9.0,18.0,0.0,379.0,26.0,83.0,36.0,191.0,0.0,0.0,0.0,96.0,7.0,400.0,188.0,71.0,14.0,400.0,11.0,400.0,160.0,11.0,400.0,3.0,256.0,78.0,107.0,16.0,364.0,69.0,400.0,400.0,359.0,400.0,126.5
F5_25_2023_01_06,0.0,400.0,140.0,400.0,0.0,135.0,136.0,0.0,1.0,400.0,20.0,400.0,11.0,2.0,0.0,169.0,1.0,198.0,4.0,6.0,0.0,3.0,1.0,1.0,3.0,83.0,383.0,400.0,3.0,3.0,0.0,400.0,0.0,332.0,20.0,30.0,4.0,327.0,3.0,400.0,40.0,147.0,21.0,400.0,400.0,400.0,0.0,253.0,0.0,27.0,1.0,400.0,389.0,367.0,18.0,400.0,0.0,400.0,2.0,40.0,282.0,387.0,360.0,72.0,1.0,16.0,0.0,241.0,1.0,60.0,3.0,96.0,0.0,0.0,0.0,145.0,0.0,400.0,22.0,164.0,1.0,400.0,0.0,400.0,0.0,8.0,41.0,6.0,22.0,55.0,4.0,20.0,20.0,78.0,215.0,400.0,41.0,400.0,21.0
G1_05_2023_01_10,0.0,400.0,400.0,400.0,45.0,400.0,400.0,6.0,37.0,400.0,400.0,400.0,400.0,25.0,0.0,400.0,400.0,400.0,400.0,49.0,8.0,69.0,0.0,79.0,391.0,400.0,400.0,400.0,148.0,50.0,1.0,400.0,50.0,400.0,400.0,203.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,101.0,400.0,64.0,158.0,72.0,400.0,400.0,400.0,400.0,400.0,123.0,400.0,400.0,170.0,400.0,400.0,400.0,310.0,216.0,65.0,293.0,400.0,390.0,273.0,400.0,400.0,4.0,5.0,0.0,400.0,304.0,400.0,389.0,400.0,380.0,400.0,304.0,400.0,400.0,90.0,400.0,39.0,400.0,242.0,400.0,203.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
G2_16_2023_01_04,1.0,400.0,400.0,400.0,101.0,400.0,400.0,27.0,155.0,400.0,400.0,400.0,400.0,162.0,0.0,400.0,400.0,400.0,400.0,153.0,17.0,117.0,2.0,134.0,400.0,388.0,400.0,400.0,151.0,173.0,3.0,400.0,118.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,292.0,400.0,74.0,285.0,66.0,400.0,400.0,400.0,400.0,400.0,354.0,400.0,400.0,222.0,400.0,400.0,400.0,387.0,372.0,254.0,400.0,400.0,400.0,400.0,400.0,400.0,38.0,10.0,0.0,400.0,400.0,400.0,318.0,400.0,400.0,400.0,400.0,400.0,400.0,265.0,400.0,123.0,400.0,352.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
G3_17_2023_01_05,0.0,400.0,400.0,400.0,4.0,76.0,400.0,0.0,13.0,400.0,128.0,400.0,400.0,9.0,0.0,239.0,44.0,323.0,332.0,17.0,0.0,9.0,0.0,12.0,60.0,83.0,400.0,400.0,12.0,3.0,0.0,400.0,5.0,372.0,222.0,16.0,93.0,263.0,286.0,400.0,400.0,101.0,400.0,400.0,400.0,400.0,9.0,187.0,5.0,22.0,8.0,400.0,400.0,400.0,400.0,400.0,21.0,400.0,122.0,25.0,400.0,400.0,400.0,75.0,54.0,22.0,17.0,325.0,37.0,107.0,136.0,251.0,1.0,1.0,0.0,162.0,58.0,400.0,17.0,71.0,107.0,400.0,66.0,400.0,264.0,14.0,400.0,2.0,400.0,45.0,400.0,45.0,400.0,209.0,400.0,400.0,400.0,393.0,393.0
G4_19_2023_01_06,0.0,400.0,66.0,2.0,0.0,0.0,9.0,0.0,0.0,102.0,0.0,13.0,2.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,20.0,129.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,81.0,5.0,2.0,3.0,400.0,240.0,35.0,0.0,2.0,0.0,0.0,0.0,400.0,101.0,21.0,4.0,122.0,2.0,400.0,1.0,3.0,10.0,22.0,18.0,12.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,89.0,4.0,0.0,0.0,8.0,1.0,62.0,2.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,6.0,1.0,23.0,400.0,1.0,41.0,1.0
G5_25_2023_01_07,0.0,400.0,190.0,400.0,0.0,23.0,96.0,0.0,1.0,400.0,5.0,400.0,4.0,2.0,0.0,154.0,1.0,193.0,6.0,1.0,0.0,3.0,0.0,3.0,3.0,54.0,211.0,400.0,0.0,4.0,0.0,400.0,0.0,175.0,14.0,10.0,1.0,228.0,3.0,400.0,30.0,68.0,10.0,400.0,400.0,340.0,0.0,75.0,0.0,12.0,1.0,400.0,137.0,234.0,6.0,400.0,0.0,400.0,2.0,37.0,99.0,400.0,102.0,106.0,0.0,10.0,0.0,188.0,0.0,67.0,1.0,74.0,0.0,0.0,0.0,83.0,0.0,400.0,10.0,37.0,0.0,400.0,1.0,400.0,2.0,2.0,16.0,0.0,4.0,30.0,3.0,7.0,10.0,59.0,105.0,400.0,4.0,400.0,11.0
H1_10_2023_01_04,0.0,400.0,400.0,400.0,126.0,400.0,400.0,30.0,153.0,400.0,400.0,400.0,400.0,340.0,0.0,400.0,400.0,400.0,400.0,283.0,48.0,308.0,7.0,215.0,400.0,400.0,400.0,400.0,323.0,212.0,7.0,400.0,217.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,178.0,400.0,152.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,310.0,400.0,400.0,400.0,389.0,400.0,198.0,400.0,400.0,400.0,400.0,400.0,400.0,81.0,18.0,1.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,224.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
H2_16_2023_01_05,0.0,400.0,400.0,400.0,24.0,400.0,400.0,7.0,43.0,400.0,400.0,400.0,400.0,40.0,0.0,400.0,400.0,400.0,400.0,74.0,5.0,65.0,0.0,30.0,400.0,363.0,400.0,400.0,129.0,45.0,1.0,400.0,91.0,400.0,400.0,347.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,134.0,400.0,45.0,154.0,51.0,400.0,400.0,400.0,400.0,400.0,144.0,400.0,400.0,192.0,400.0,400.0,400.0,293.0,197.0,87.0,361.0,400.0,400.0,351.0,400.0,400.0,6.0,6.0,1.0,400.0,316.0,400.0,306.0,400.0,400.0,400.0,274.0,400.0,400.0,103.0,400.0,37.0,400.0,229.0,400.0,157.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
H3_17_2023_01_06,0.0,400.0,400.0,400.0,2.0,121.0,400.0,1.0,4.0,400.0,377.0,400.0,400.0,16.0,0.0,398.0,210.0,296.0,400.0,19.0,2.0,26.0,0.0,15.0,121.0,115.0,400.0,400.0,66.0,6.0,0.0,400.0,24.0,400.0,400.0,52.0,167.0,400.0,400.0,400.0,400.0,180.0,400.0,400.0,400.0,400.0,7.0,297.0,9.0,57.0,11.0,400.0,400.0,400.0,400.0,400.0,25.0,400.0,133.0,59.0,400.0,400.0,400.0,154.0,58.0,28.0,39.0,299.0,160.0,115.0,367.0,355.0,1.0,1.0,0.0,188.0,104.0,400.0,146.0,215.0,70.0,400.0,55.0,400.0,400.0,29.0,400.0,16.0,400.0,101.0,400.0,82.0,400.0,346.0,400.0,400.0,400.0,400.0,400.0
H4_19_2023_01_07,0.0,400.0,400.0,400.0,1.0,63.0,400.0,0.0,6.0,400.0,200.0,400.0,400.0,3.0,0.0,237.0,50.0,225.0,296.0,0.0,0.0,2.0,0.0,0.0,80.0,137.0,400.0,400.0,19.0,0.0,0.0,400.0,15.0,336.0,400.0,7.0,68.0,187.0,277.0,400.0,400.0,92.0,400.0,400.0,400.0,400.0,2.0,87.0,3.0,8.0,19.0,400.0,400.0,400.0,400.0,400.0,5.0,400.0,56.0,49.0,400.0,400.0,400.0,175.0,20.0,6.0,2.0,301.0,35.0,71.0,70.0,150.0,0.0,0.0,0.0,103.0,17.0,400.0,186.0,47.0,8.0,400.0,27.0,400.0,135.0,3.0,400.0,4.0,210.0,65.0,279.0,17.0,400.0,79.0,400.0,400.0,400.0,400.0,353.0
H5_25_2023_01_08,0.0,400.0,400.0,400.0,35.0,173.0,400.0,15.0,46.0,400.0,400.0,400.0,400.0,248.0,0.0,400.0,326.0,400.0,400.0,127.0,8.0,109.0,1.0,107.0,331.0,297.0,400.0,400.0,80.0,60.0,1.0,400.0,48.0,400.0,400.0,360.0,400.0,400.0,400.0,400.0,400.0,264.0,400.0,400.0,400.0,400.0,67.0,400.0,30.0,245.0,29.0,400.0,400.0,400.0,400.0,400.0,96.0,400.0,400.0,126.0,400.0,400.0,400.0,98.0,205.0,90.0,381.0,400.0,341.0,379.0,400.0,400.0,6.0,10.0,0.0,400.0,229.0,400.0,242.0,400.0,400.0,400.0,264.0,400.0,400.0,313.0,400.0,150.0,400.0,199.0,400.0,191.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
