,location,variable,value,sample_class,sample,value_h,time
1625,10,B.1.1.7,0.0061899239111546,minION,minION_31520,0.0053938400827405,15h
1626,11,B.1.1.7,0.0042212880939469,minION,minION_31520,0.0022411190832624,10h
1627,11,B.1.1.7,0.0042212880939469,minION,minION_31520,4.215283097175753e-10,5h
1628,11,B.1.1.7,0.0042212880939469,minION,minION_31520,0.0027488820600773,15h
1629,12,B.1.1.7,0.006181334168202,minION,minION_31520,0.0050598185050377,10h
1630,12,B.1.1.7,0.006181334168202,minION,minION_31520,0.0037503119400734,5h
1631,12,B.1.1.7,0.006181334168202,minION,minION_31520,0.0069854060566348,15h
1632,2,B.1.1.7,0.0241033367023549,minION,minION_31520,0.0277255277662347,10h
1633,2,B.1.1.7,0.0241033367023549,minION,minION_31520,0.0242771271899849,5h
1634,2,B.1.1.7,0.0241033367023549,minION,minION_31520,0.0268594698091425,15h
1635,3,B.1.1.7,0.0179987875499883,minION,minION_31520,0.0154960714055919,10h
1636,3,B.1.1.7,0.0179987875499883,minION,minION_31520,0.0125825958030613,5h
1637,3,B.1.1.7,0.0179987875499883,minION,minION_31520,0.0170869519204893,15h
1638,4,B.1.1.7,0.0220839501286044,minION,minION_31520,0.0204738162087496,10h
1639,4,B.1.1.7,0.0220839501286044,minION,minION_31520,0.0165880185341103,5h
1640,4,B.1.1.7,0.0220839501286044,minION,minION_31520,0.0197297865887834,15h
1641,5,B.1.1.7,0.0144317661809597,minION,minION_31520,0.0147719301748361,10h
1642,5,B.1.1.7,0.0144317661809597,minION,minION_31520,0.0147432809445549,5h
1643,5,B.1.1.7,0.0144317661809597,minION,minION_31520,0.0136741431080332,15h
1644,6,B.1.1.7,0.0195116305367025,minION,minION_31520,0.0211693110747537,10h
1645,6,B.1.1.7,0.0195116305367025,minION,minION_31520,0.023177502412781,5h
1646,6,B.1.1.7,0.0195116305367025,minION,minION_31520,0.0216793596393483,15h
1647,7,B.1.1.7,0.0041871901692775,minION,minION_31520,0.0034559468618173,10h
1648,7,B.1.1.7,0.0041871901692775,minION,minION_31520,0.0003800552363592,5h
1649,7,B.1.1.7,0.0041871901692775,minION,minION_31520,0.0041712130900999,15h
1650,8,B.1.1.7,0.0031450499602024,minION,minION_31520,0.0042970921826524,10h
1651,8,B.1.1.7,0.0031450499602024,minION,minION_31520,0.0028326048625495,5h
1652,8,B.1.1.7,0.0031450499602024,minION,minION_31520,0.0032526230542927,15h
1653,9,B.1.1.7,0.0031284507699081,minION,minION_31520,0.0042327362045695,10h
1654,9,B.1.1.7,0.0031284507699081,minION,minION_31520,0.0049763954624361,5h
1655,9,B.1.1.7,0.0031284507699081,minION,minION_31520,0.0030604487812767,15h
1656,1,B.1.351,0.0081245495890009,minION,minION_31520,0.0021033793898662,10h
1657,1,B.1.351,0.0081245495890009,minION,minION_31520,3.836687768762177e-11,5h
1658,1,B.1.351,0.0081245495890009,minION,minION_31520,0.0036003136350632,15h
1659,10,B.1.351,0.0007615874719477,minION,minION_31520,1.0763203725574796e-16,10h
1660,10,B.1.351,0.0007615874719477,minION,minION_31520,0.0013780681401071,5h
1661,10,B.1.351,0.0007615874719477,minION,minION_31520,0.0009213468824047,15h
1662,11,B.1.351,0.000197185329007,minION,minION_31520,9.987563948324524e-05,10h
1663,11,B.1.351,0.000197185329007,minION,minION_31520,0.0019170894577164,5h
1664,11,B.1.351,0.000197185329007,minION,minION_31520,0.0010262589263047,15h
1665,12,B.1.351,0.0007203321398193,minION,minION_31520,0.0001201106642208,10h
1666,12,B.1.351,0.0007203321398193,minION,minION_31520,0.000741827896301,5h
1667,12,B.1.351,0.0007203321398193,minION,minION_31520,0.0005471529588555,15h
1668,2,B.1.351,0.0044728587350124,minION,minION_31520,0.0018597420557766,10h
1669,2,B.1.351,0.0044728587350124,minION,minION_31520,0.0002739133823647,5h
1670,2,B.1.351,0.0044728587350124,minION,minION_31520,0.0036828361058801,15h
1671,3,B.1.351,4.0379691515891666e-09,minION,minION_31520,3.020174564425291e-18,10h
1672,3,B.1.351,4.0379691515891666e-09,minION,minION_31520,6.036238626043024e-10,5h
1673,3,B.1.351,4.0379691515891666e-09,minION,minION_31520,1.525118191587251e-18,15h
1674,4,B.1.351,7.133417937208456e-17,minION,minION_31520,1.5043459697081355e-30,10h
1675,4,B.1.351,7.133417937208456e-17,minION,minION_31520,2.0658082411432363e-14,5h
1676,4,B.1.351,7.133417937208456e-17,minION,minION_31520,2.000724320897348e-34,15h
1677,5,B.1.351,0.0048842718806667,minION,minION_31520,0.0047702394878124,10h
1678,5,B.1.351,0.0048842718806667,minION,minION_31520,0.0010852746942176,5h
1679,5,B.1.351,0.0048842718806667,minION,minION_31520,0.0066698301385382,15h
1680,6,B.1.351,0.0004717090577556,minION,minION_31520,3.8899169379854867e-10,10h
1681,6,B.1.351,0.0004717090577556,minION,minION_31520,6.2914929459210134e-09,5h
1682,6,B.1.351,0.0004717090577556,minION,minION_31520,1.3904144001696516e-10,15h
1683,7,B.1.351,1.9603275110602082e-17,minION,minION_31520,6.673254124391406e-17,10h
1684,7,B.1.351,1.9603275110602082e-17,minION,minION_31520,1.810660599732935e-26,5h
1685,7,B.1.351,1.9603275110602082e-17,minION,minION_31520,5.4676655949873554e-21,15h
1686,8,B.1.351,1.636122801732345e-14,minION,minION_31520,3.9074101472734975e-10,10h
1687,8,B.1.351,1.636122801732345e-14,minION,minION_31520,5.1545210913705025e-08,5h
1688,8,B.1.351,1.636122801732345e-14,minION,minION_31520,4.6853458611902036e-14,15h
1689,9,B.1.351,0.0007214069684961,minION,minION_31520,2.6718123767001256e-13,10h
1690,9,B.1.351,0.0007214069684961,minION,minION_31520,0.0001365255380275,5h
1691,9,B.1.351,0.0007214069684961,minION,minION_31520,0.0005881609823756,15h
1692,1,B.1.617.1,9.803645166778017e-08,minION,minION_31520,2.6193491487547663e-05,10h
1693,1,B.1.617.1,9.803645166778017e-08,minION,minION_31520,0.0017489183209684,5h
1694,1,B.1.617.1,9.803645166778017e-08,minION,minION_31520,0.0006699577893551,15h
1695,10,B.1.617.1,0.0003084182361757,minION,minION_31520,3.678963155341161e-07,10h
1696,10,B.1.617.1,0.0003084182361757,minION,minION_31520,0.0020003429699498,5h
1697,10,B.1.617.1,0.0003084182361757,minION,minION_31520,0.0028278639313153,15h
1698,11,B.1.617.1,5.731829352971098e-16,minION,minION_31520,1.2783760974935944e-11,10h
1699,11,B.1.617.1,5.731829352971098e-16,minION,minION_31520,1.0939957056138987e-20,5h
1700,11,B.1.617.1,5.731829352971098e-16,minION,minION_31520,5.731586070232363e-12,15h
1701,12,B.1.617.1,0.0001706136996949,minION,minION_31520,0.0009299766895125,10h
1702,12,B.1.617.1,0.0001706136996949,minION,minION_31520,1.196644187834731e-07,5h
1703,12,B.1.617.1,0.0001706136996949,minION,minION_31520,0.0008483796228049,15h
1704,2,B.1.617.1,3.172878223307691e-17,minION,minION_31520,9.066946211305384e-22,10h
1705,2,B.1.617.1,3.172878223307691e-17,minION,minION_31520,6.69669545039041e-27,5h
1706,2,B.1.617.1,3.172878223307691e-17,minION,minION_31520,3.732694309927114e-17,15h
1707,3,B.1.617.1,2.8111351612074675e-17,minION,minION_31520,2.3620875670046462e-08,10h
1708,3,B.1.617.1,2.8111351612074675e-17,minION,minION_31520,0.0063573224909746,5h
1709,3,B.1.617.1,2.8111351612074675e-17,minION,minION_31520,7.866246348820743e-12,15h
1710,4,B.1.617.1,0.0039008208178738,minION,minION_31520,0.000196272241769,10h
1711,4,B.1.617.1,0.0039008208178738,minION,minION_31520,6.064148624099888e-08,5h
1712,4,B.1.617.1,0.0039008208178738,minION,minION_31520,4.04796523117849e-05,15h
1713,5,B.1.617.1,5.579328999002566e-15,minION,minION_31520,3.943234336388448e-14,10h
1714,5,B.1.617.1,5.579328999002566e-15,minION,minION_31520,9.94030390415977e-19,5h
1715,5,B.1.617.1,5.579328999002566e-15,minION,minION_31520,1.4392623927776566e-16,15h
1716,6,B.1.617.1,1.9579658067648137e-24,minION,minION_31520,3.8035278184844986e-18,10h
1717,6,B.1.617.1,1.9579658067648137e-24,minION,minION_31520,5.386094471078689e-19,5h
1718,6,B.1.617.1,1.9579658067648137e-24,minION,minION_31520,1.4705145487462917e-21,15h
1719,7,B.1.617.1,0.0011148204037895,minION,minION_31520,0.0014235709673913,10h
1720,7,B.1.617.1,0.0011148204037895,minION,minION_31520,0.0046612445630234,5h
1721,7,B.1.617.1,0.0011148204037895,minION,minION_31520,0.0016824418418517,15h
1722,8,B.1.617.1,0.0080696304977837,minION,minION_31520,0.0075921308506913,10h
1723,8,B.1.617.1,0.0080696304977837,minION,minION_31520,0.0219522453466263,5h
1724,8,B.1.617.1,0.0080696304977837,minION,minION_31520,0.0060680087509839,15h
1725,9,B.1.617.1,0.0047603277316784,minION,minION_31520,0.0073220239721244,10h
1726,9,B.1.617.1,0.0047603277316784,minION,minION_31520,0.004827935353835,5h
1727,9,B.1.617.1,0.0047603277316784,minION,minION_31520,0.0055134136508124,15h
1728,1,B.1.617.2,0.0091189537664615,minION,minION_31520,0.0083417699467679,10h
1729,1,B.1.617.2,0.0091189537664615,minION,minION_31520,0.0074937843987353,5h
1730,1,B.1.617.2,0.0091189537664615,minION,minION_31520,0.0075578607606098,15h
1731,10,B.1.617.2,0.9056517161724628,minION,minION_31520,0.9018121420318492,10h
1732,10,B.1.617.2,0.9056517161724628,minION,minION_31520,0.899363273510733,5h
1733,10,B.1.617.2,0.9056517161724628,minION,minION_31520,0.9019397395066516,15h
1734,11,B.1.617.2,0.9092610143996108,minION,minION_31520,0.9141046832721186,10h
1735,11,B.1.617.2,0.9092610143996108,minION,minION_31520,0.915504820943268,5h
1736,11,B.1.617.2,0.9092610143996108,minION,minION_31520,0.9128167812962924,15h
1737,12,B.1.617.2,0.8852361582717659,minION,minION_31520,0.8869957856616231,10h
1738,12,B.1.617.2,0.8852361582717659,minION,minION_31520,0.8855809043783031,5h
1739,12,B.1.617.2,0.8852361582717659,minION,minION_31520,0.8855313557826672,15h
1740,2,B.1.617.2,0.370630150215166,minION,minION_31520,0.3839924909954741,10h
1741,2,B.1.617.2,0.370630150215166,minION,minION_31520,0.3969091189631012,5h
1742,2,B.1.617.2,0.370630150215166,minION,minION_31520,0.3776622643697563,15h
1743,3,B.1.617.2,0.4296724813179303,minION,minION_31520,0.4110969297116799,10h
1744,3,B.1.617.2,0.4296724813179303,minION,minION_31520,0.4404936643868115,5h
1745,3,B.1.617.2,0.4296724813179303,minION,minION_31520,0.4186037222624109,15h
1746,4,B.1.617.2,0.6742499181825792,minION,minION_31520,0.685033533902878,10h
1747,4,B.1.617.2,0.6742499181825792,minION,minION_31520,0.7004369860546844,5h
1748,4,B.1.617.2,0.6742499181825792,minION,minION_31520,0.6767208481947051,15h
1749,5,B.1.617.2,0.7632347253632913,minION,minION_31520,0.7686446500497133,10h
1750,5,B.1.617.2,0.7632347253632913,minION,minION_31520,0.7748141207849032,5h
1751,5,B.1.617.2,0.7632347253632913,minION,minION_31520,0.7620958079489378,15h
1752,6,B.1.617.2,0.7800564048929041,minION,minION_31520,0.7832944083093755,10h
1753,6,B.1.617.2,0.7800564048929041,minION,minION_31520,0.8033455261487277,5h
1754,6,B.1.617.2,0.7800564048929041,minION,minION_31520,0.7810870049104642,15h
1755,7,B.1.617.2,0.8577548230613399,minION,minION_31520,0.8620432957787743,10h
1756,7,B.1.617.2,0.8577548230613399,minION,minION_31520,0.8517372955038388,5h
1757,7,B.1.617.2,0.8577548230613399,minION,minION_31520,0.8555504910922425,15h
1758,8,B.1.617.2,0.8763830229120096,minION,minION_31520,0.8788450637435549,10h
1759,8,B.1.617.2,0.8763830229120096,minION,minION_31520,0.8844004448967862,5h
1760,8,B.1.617.2,0.8763830229120096,minION,minION_31520,0.8765042493454476,15h
1761,9,B.1.617.2,0.8842195250993699,minION,minION_31520,0.8867963096662842,10h
1762,9,B.1.617.2,0.8842195250993699,minION,minION_31520,0.8878175202752819,5h
1763,9,B.1.617.2,0.8842195250993699,minION,minION_31520,0.8884606729444532,15h
1764,1,BA.1,0.8883854658874146,minION,minION_31520,0.8957563723074978,10h
1765,1,BA.1,0.8883854658874146,minION,minION_31520,0.894103628887388,5h
1766,1,BA.1,0.8883854658874146,minION,minION_31520,0.8938684009095605,15h
1767,10,BA.1,1.2214889831634698e-39,minION,minION_31520,9.8171450609434e-23,10h
1768,10,BA.1,1.2214889831634698e-39,minION,minION_31520,3.8770471561972926e-25,5h
1769,10,BA.1,1.2214889831634698e-39,minION,minION_31520,3.5875672243140625e-21,15h
1770,11,BA.1,4.982347250621359e-23,minION,minION_31520,9.771431558205105e-25,10h
1771,11,BA.1,4.982347250621359e-23,minION,minION_31520,3.687136412529901e-21,5h
1772,11,BA.1,4.982347250621359e-23,minION,minION_31520,1.9916392778149384e-24,15h
1773,12,BA.1,1.2248558316931482e-35,minION,minION_31520,9.1838251547797e-23,10h
1774,12,BA.1,1.2248558316931482e-35,minION,minION_31520,1.1416395953939766e-21,5h
1775,12,BA.1,1.2248558316931482e-35,minION,minION_31520,8.900615108620206e-25,15h
1776,2,BA.1,0.4809358936711051,minION,minION_31520,0.4761229015036415,10h
1777,2,BA.1,0.4809358936711051,minION,minION_31520,0.4728639524058424,5h
1778,2,BA.1,0.4809358936711051,minION,minION_31520,0.4795571100300551,15h
1779,3,BA.1,0.4284142704439899,minION,minION_31520,0.4270556864300702,10h
1780,3,BA.1,0.4284142704439899,minION,minION_31520,0.4494336187196018,5h
1781,3,BA.1,0.4284142704439899,minION,minION_31520,0.4189450505469104,15h
1782,4,BA.1,0.1368955266869766,minION,minION_31520,0.1352462732788693,10h
1783,4,BA.1,0.1368955266869766,minION,minION_31520,0.1306087865300489,5h
1784,4,BA.1,0.1368955266869766,minION,minION_31520,0.142506457528993,15h
1785,5,BA.1,0.1697112966250152,minION,minION_31520,0.1609586874214532,10h
1786,5,BA.1,0.1697112966250152,minION,minION_31520,0.1543376231853222,5h
1787,5,BA.1,0.1697112966250152,minION,minION_31520,0.1669286233407196,15h
1788,6,BA.1,0.0954553589972375,minION,minION_31520,0.0927512022530408,10h
1789,6,BA.1,0.0954553589972375,minION,minION_31520,0.0783004653072557,5h
1790,6,BA.1,0.0954553589972375,minION,minION_31520,0.093576851347525,15h
1791,7,BA.1,0.0180314562790075,minION,minION_31520,0.018299079261698,10h
1792,7,BA.1,0.0180314562790075,minION,minION_31520,0.0181337609942184,5h
1793,7,BA.1,0.0180314562790075,minION,minION_31520,0.0173784184614904,15h
1794,8,BA.1,0.0054025790871281,minION,minION_31520,0.0034482068642072,10h
1795,8,BA.1,0.0054025790871281,minION,minION_31520,5.732230665101851e-12,5h
1796,8,BA.1,0.0054025790871281,minION,minION_31520,0.0057942376609436,15h
1797,9,BA.1,1.8590970853763988e-17,minION,minION_31520,8.5441482064815e-17,10h
1798,9,BA.1,1.8590970853763988e-17,minION,minION_31520,9.370262216443428e-19,5h
1799,9,BA.1,1.8590970853763988e-17,minION,minION_31520,1.7444423597007004e-13,15h
1800,1,BA.2,2.46487097836642e-24,minION,minION_31520,8.848558401164719e-27,10h
1801,1,BA.2,2.46487097836642e-24,minION,minION_31520,1.3096181599839717e-17,5h
1802,1,BA.2,2.46487097836642e-24,minION,minION_31520,6.946256140180615e-21,15h
1803,10,BA.2,3.646492055659312e-30,minION,minION_31520,7.957825812234761e-20,10h
1804,10,BA.2,3.646492055659312e-30,minION,minION_31520,8.662853199108318e-23,5h
1805,10,BA.2,3.646492055659312e-30,minION,minION_31520,4.802938332862274e-17,15h
1806,11,BA.2,5.159353698136388e-21,minION,minION_31520,2.3808284785815952e-18,10h
1807,11,BA.2,5.159353698136388e-21,minION,minION_31520,1.4045407948908894e-23,5h
1808,11,BA.2,5.159353698136388e-21,minION,minION_31520,9.85591485417496e-20,15h
1809,12,BA.2,3.2938408629908967e-31,minION,minION_31520,1.959811325455972e-20,10h
1810,12,BA.2,3.2938408629908967e-31,minION,minION_31520,1.8826777520077807e-20,5h
1811,12,BA.2,3.2938408629908967e-31,minION,minION_31520,2.6745964439810004e-22,15h
1812,2,BA.2,3.579523758060953e-16,minION,minION_31520,7.734859471137681e-21,10h
1813,2,BA.2,3.579523758060953e-16,minION,minION_31520,2.6548003989347596e-30,5h
1814,2,BA.2,3.579523758060953e-16,minION,minION_31520,1.545073794148709e-16,15h
1815,3,BA.2,5.999103778823903e-14,minION,minION_31520,7.0215738512687e-18,10h
1816,3,BA.2,5.999103778823903e-14,minION,minION_31520,2.9608662464357744e-23,5h
1817,3,BA.2,5.999103778823903e-14,minION,minION_31520,1.5518059428919176e-20,15h
1818,4,BA.2,1.3134691003001622e-22,minION,minION_31520,9.014464226680352e-32,10h
1819,4,BA.2,1.3134691003001622e-22,minION,minION_31520,9.548342834381576e-24,5h
1820,4,BA.2,1.3134691003001622e-22,minION,minION_31520,1.9039112211593248e-35,15h
1821,5,BA.2,1.396725813276395e-25,minION,minION_31520,6.740816775235635e-25,10h
1822,5,BA.2,1.396725813276395e-25,minION,minION_31520,5.688429184576358e-32,5h
1823,5,BA.2,1.396725813276395e-25,minION,minION_31520,7.031265594180182e-27,15h
1824,6,BA.2,2.3293314166608884e-21,minION,minION_31520,1.2074929610136852e-19,10h
1825,6,BA.2,2.3293314166608884e-21,minION,minION_31520,1.0455116613045163e-17,5h
1826,6,BA.2,2.3293314166608884e-21,minION,minION_31520,2.1394688745616563e-22,15h
1827,7,BA.2,1.0948837276642444e-22,minION,minION_31520,4.260351284583421e-18,10h
1828,7,BA.2,1.0948837276642444e-22,minION,minION_31520,6.654609683063194e-20,5h
1829,7,BA.2,1.0948837276642444e-22,minION,minION_31520,1.0127708468742148e-19,15h
1830,8,BA.2,7.060605427188898e-20,minION,minION_31520,2.089148952925959e-20,10h
1831,8,BA.2,7.060605427188898e-20,minION,minION_31520,1.0131977186820584e-18,5h
1832,8,BA.2,7.060605427188898e-20,minION,minION_31520,2.3892904506168448e-18,15h
1833,9,BA.2,5.0505534921322565e-20,minION,minION_31520,8.126209747062148e-22,10h
1834,9,BA.2,5.0505534921322565e-20,minION,minION_31520,4.894989729015455e-24,5h
1835,9,BA.2,5.0505534921322565e-20,minION,minION_31520,4.0363938079015113e-19,15h
1836,1,BA.2.12.1,5.750366046632384e-25,minION,minION_31520,6.05407399655777e-27,10h
1837,1,BA.2.12.1,5.750366046632384e-25,minION,minION_31520,1.489375544553956e-17,5h
1838,1,BA.2.12.1,5.750366046632384e-25,minION,minION_31520,5.533550319889411e-21,15h
1839,10,BA.2.12.1,7.542784737616295e-31,minION,minION_31520,6.162764538362049e-20,10h
1840,10,BA.2.12.1,7.542784737616295e-31,minION,minION_31520,6.045345202230043e-23,5h
1841,10,BA.2.12.1,7.542784737616295e-31,minION,minION_31520,3.941603396303796e-17,15h
1842,11,BA.2.12.1,2.1405304465756363e-21,minION,minION_31520,2.1856701470221122e-18,10h
1843,11,BA.2.12.1,2.1405304465756363e-21,minION,minION_31520,9.868768688653641e-24,5h
1844,11,BA.2.12.1,2.1405304465756363e-21,minION,minION_31520,6.928103964904898e-20,15h
1845,12,BA.2.12.1,5.386263626970979e-32,minION,minION_31520,1.0257131602470607e-20,10h
1846,12,BA.2.12.1,5.386263626970979e-32,minION,minION_31520,8.30399106575579e-21,5h
1847,12,BA.2.12.1,5.386263626970979e-32,minION,minION_31520,7.233899228451321e-23,15h
1848,2,BA.2.12.1,2.353922079195234e-16,minION,minION_31520,2.7922928175366278e-21,10h
1849,2,BA.2.12.1,2.353922079195234e-16,minION,minION_31520,1.858086313616077e-29,5h
1850,2,BA.2.12.1,2.353922079195234e-16,minION,minION_31520,9.524303770894181e-17,15h
1851,3,BA.2.12.1,2.3668759178194613e-13,minION,minION_31520,1.498545029796103e-17,10h
1852,3,BA.2.12.1,2.3668759178194613e-13,minION,minION_31520,4.225306505731271e-23,5h
1853,3,BA.2.12.1,2.3668759178194613e-13,minION,minION_31520,3.1344263078593224e-20,15h
1854,4,BA.2.12.1,3.453351184316529e-23,minION,minION_31520,6.234864813480117e-33,10h
1855,4,BA.2.12.1,3.453351184316529e-23,minION,minION_31520,1.3233493226699463e-24,5h
1856,4,BA.2.12.1,3.453351184316529e-23,minION,minION_31520,6.548081755619804e-36,15h
1857,5,BA.2.12.1,1.875186217975584e-24,minION,minION_31520,4.1058127946625504e-24,10h
1858,5,BA.2.12.1,1.875186217975584e-24,minION,minION_31520,9.024297135217299e-30,5h
1859,5,BA.2.12.1,1.875186217975584e-24,minION,minION_31520,1.0660607344594201e-25,15h
1860,6,BA.2.12.1,4.7538181730156606e-21,minION,minION_31520,1.110567196248813e-19,10h
1861,6,BA.2.12.1,4.7538181730156606e-21,minION,minION_31520,2.181228488372925e-17,5h
1862,6,BA.2.12.1,4.7538181730156606e-21,minION,minION_31520,3.7946185482972425e-22,15h
1863,7,BA.2.12.1,1.1541302806675644e-22,minION,minION_31520,6.5542528718126964e-18,10h
1864,7,BA.2.12.1,1.1541302806675644e-22,minION,minION_31520,4.3939273700325054e-20,5h
1865,7,BA.2.12.1,1.1541302806675644e-22,minION,minION_31520,1.125081865316372e-19,15h
1866,8,BA.2.12.1,4.126919282415913e-20,minION,minION_31520,1.031380519370654e-20,10h
1867,8,BA.2.12.1,4.126919282415913e-20,minION,minION_31520,5.699695587970573e-19,5h
1868,8,BA.2.12.1,4.126919282415913e-20,minION,minION_31520,1.5221453398049189e-18,15h
1869,9,BA.2.12.1,2.281291539913293e-20,minION,minION_31520,3.1910193215686637e-22,10h
1870,9,BA.2.12.1,2.281291539913293e-20,minION,minION_31520,5.5842951819402655e-25,5h
1871,9,BA.2.12.1,2.281291539913293e-20,minION,minION_31520,1.7546734139676442e-19,15h
1872,1,BA.2.75,2.127856922989897e-27,minION,minION_31520,9.473102528939951e-33,10h
1873,1,BA.2.75,2.127856922989897e-27,minION,minION_31520,1.1367017036817095e-23,5h
1874,1,BA.2.75,2.127856922989897e-27,minION,minION_31520,1.1375313410615116e-23,15h
1875,10,BA.2.75,7.098673613624974e-39,minION,minION_31520,5.506538427400394e-20,10h
1876,10,BA.2.75,7.098673613624974e-39,minION,minION_31520,4.482058664304406e-23,5h
1877,10,BA.2.75,7.098673613624974e-39,minION,minION_31520,3.2557339442023457e-17,15h
1878,11,BA.2.75,3.8546331121977486e-24,minION,minION_31520,1.3589125860939251e-18,10h
1879,11,BA.2.75,3.8546331121977486e-24,minION,minION_31520,5.429255488183893e-25,5h
1880,11,BA.2.75,3.8546331121977486e-24,minION,minION_31520,8.2816595289392e-21,15h
1881,12,BA.2.75,1.0214031943048779e-38,minION,minION_31520,2.2272379956858413e-24,10h
1882,12,BA.2.75,1.0214031943048779e-38,minION,minION_31520,6.920300362377231e-26,5h
1883,12,BA.2.75,1.0214031943048779e-38,minION,minION_31520,1.873246868742744e-27,15h
1884,2,BA.2.75,5.687339615430107e-17,minION,minION_31520,3.455707476728624e-22,10h
1885,2,BA.2.75,5.687339615430107e-17,minION,minION_31520,1.5460362803425168e-32,5h
1886,2,BA.2.75,5.687339615430107e-17,minION,minION_31520,2.5468469318765094e-17,15h
1887,3,BA.2.75,3.301994197372918e-12,minION,minION_31520,3.766028801164453e-17,10h
1888,3,BA.2.75,3.301994197372918e-12,minION,minION_31520,9.104717819714164e-26,5h
1889,3,BA.2.75,3.301994197372918e-12,minION,minION_31520,4.9211484448222164e-20,15h
1890,4,BA.2.75,2.5157461590050908e-26,minION,minION_31520,4.687333499758008e-34,10h
1891,4,BA.2.75,2.5157461590050908e-26,minION,minION_31520,3.8493168618822615e-27,5h
1892,4,BA.2.75,2.5157461590050908e-26,minION,minION_31520,2.4987156114925847e-35,15h
1893,5,BA.2.75,6.408572564894209e-26,minION,minION_31520,6.2732802002512686e-27,10h
1894,5,BA.2.75,6.408572564894209e-26,minION,minION_31520,7.240438210780844e-33,5h
1895,5,BA.2.75,6.408572564894209e-26,minION,minION_31520,1.723278361543008e-28,15h
1896,6,BA.2.75,1.3199017218765146e-28,minION,minION_31520,3.448979577992623e-25,10h
1897,6,BA.2.75,1.3199017218765146e-28,minION,minION_31520,1.4150588866317806e-19,5h
1898,6,BA.2.75,1.3199017218765146e-28,minION,minION_31520,8.017411940690138e-30,15h
1899,7,BA.2.75,1.2462611095341205e-27,minION,minION_31520,1.943877119395925e-22,10h
1900,7,BA.2.75,1.2462611095341205e-27,minION,minION_31520,4.144316029362962e-25,5h
1901,7,BA.2.75,1.2462611095341205e-27,minION,minION_31520,4.4043626926418006e-21,15h
1902,8,BA.2.75,1.1801221369372452e-21,minION,minION_31520,9.874392321474558e-24,10h
1903,8,BA.2.75,1.1801221369372452e-21,minION,minION_31520,9.646710734166453e-24,5h
1904,8,BA.2.75,1.1801221369372452e-21,minION,minION_31520,1.507596474328458e-20,15h
1905,9,BA.2.75,1.756391627160732e-24,minION,minION_31520,6.4579404463481206e-27,10h
1906,9,BA.2.75,1.756391627160732e-24,minION,minION_31520,1.0560932197604087e-28,5h
1907,9,BA.2.75,1.756391627160732e-24,minION,minION_31520,4.407217224101739e-25,15h
1908,1,BA.2.75.2,4.4410427422747074e-30,minION,minION_31520,4.273914797898558e-37,10h
1909,1,BA.2.75.2,4.4410427422747074e-30,minION,minION_31520,6.078213128075222e-20,5h
1910,1,BA.2.75.2,4.4410427422747074e-30,minION,minION_31520,2.435390754635081e-24,15h
1911,10,BA.2.75.2,8.359493387067508e-32,minION,minION_31520,7.194605687250701e-20,10h
1912,10,BA.2.75.2,8.359493387067508e-32,minION,minION_31520,5.969632718433714e-23,5h
1913,10,BA.2.75.2,8.359493387067508e-32,minION,minION_31520,3.932834517070892e-17,15h
1914,11,BA.2.75.2,1.954884748483867e-23,minION,minION_31520,1.6140785675354375e-18,10h
1915,11,BA.2.75.2,1.954884748483867e-23,minION,minION_31520,4.459424676048115e-25,5h
1916,11,BA.2.75.2,1.954884748483867e-23,minION,minION_31520,2.034153404011881e-20,15h
1917,12,BA.2.75.2,3.463038341712249e-40,minION,minION_31520,1.8181283627967711e-22,10h
1918,12,BA.2.75.2,3.463038341712249e-40,minION,minION_31520,3.5793150300787997e-23,5h
1919,12,BA.2.75.2,3.463038341712249e-40,minION,minION_31520,2.3337288325994613e-25,15h
1920,2,BA.2.75.2,3.0107950684405704e-17,minION,minION_31520,1.388561329717168e-22,10h
1921,2,BA.2.75.2,3.0107950684405704e-17,minION,minION_31520,3.219622195121095e-34,5h
1922,2,BA.2.75.2,3.0107950684405704e-17,minION,minION_31520,1.3576699155470844e-17,15h
1923,3,BA.2.75.2,2.294492667357016e-12,minION,minION_31520,2.649305609245711e-17,10h
1924,3,BA.2.75.2,2.294492667357016e-12,minION,minION_31520,1.3755697091855984e-25,5h
1925,3,BA.2.75.2,2.294492667357016e-12,minION,minION_31520,3.431129351382534e-20,15h
1926,4,BA.2.75.2,1.8193763491693327e-25,minION,minION_31520,3.895734000875617e-34,10h
1927,4,BA.2.75.2,1.8193763491693327e-25,minION,minION_31520,2.0071436862801605e-27,5h
1928,4,BA.2.75.2,1.8193763491693327e-25,minION,minION_31520,1.783380920623925e-36,15h
1929,5,BA.2.75.2,3.529500830524975e-25,minION,minION_31520,5.9442150765465805e-25,10h
1930,5,BA.2.75.2,3.529500830524975e-25,minION,minION_31520,1.8765470501290343e-32,5h
1931,5,BA.2.75.2,3.529500830524975e-25,minION,minION_31520,2.937125492902249e-27,15h
1932,6,BA.2.75.2,9.124908444978068e-21,minION,minION_31520,4.111326241412343e-21,10h
1933,6,BA.2.75.2,9.124908444978068e-21,minION,minION_31520,1.9114545930779493e-17,5h
1934,6,BA.2.75.2,9.124908444978068e-21,minION,minION_31520,1.1203822153686329e-23,15h
